id,10_연재확률,first_positive_10,second_rating_people_2,third_unreco_sum_5,label,positive_1,positive_2,positive_3,positive_4,positive_5,positive_6,positive_7,positive_8,positive_9,positive_10,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,rating_people_6,rating_people_7,rating_people_8,rating_people_9,rating_people_10,unreco_sum_1,unreco_sum_2,unreco_sum_3,unreco_sum_4,unreco_sum_5,unreco_sum_6,unreco_sum_7,unreco_sum_8,unreco_sum_9,unreco_sum_10,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3
96940,0.44607800162437966,16.0,1628.6,12,2,33.0,31.0,16.0,13.0,19.0,20.0,21.0,21.0,20.0,16.0,1770.9299999999998,1628.6,1597.8799999999999,1505.35,1496.2099999999998,1312.4,1234.53,1220.47,1270.1,1377.3999999999999,78,51,20,7,12,6,11,3,36,5,172,(zona****),반전이,재밌어요,재미있어요,바르고,뭥미,그렇게
97461,0.4725393031602104,51.0,2495.4700000000003,0,2,90.0,40.0,69.0,62.0,39.0,45.0,99.0,44.0,48.0,51.0,3435.52,2495.4700000000003,2890.6,2677.1400000000003,2516.91,3139.5,3159.0,2485.6,2466.75,2645.37,0,2,1,0,0,0,0,0,0,0,360,(zqhd****),공감,완전,그림체,글을,2군데다,3번씩
98669,0.4407132927755215,7.0,1741.74,34,2,28.0,18.0,45.0,41.0,49.0,41.0,71.0,44.0,40.0,7.0,2064.96,1741.74,2071.44,1738.5,2098.02,1508.9,1885.29,1568.13,1189.5,665.3399999999999,28,38,26,42,34,2,16,23,79,11,217,(zxcv****),웃기다,완전,웃겨,봤는데,빨리,분명
99746,0.578789458098668,216.0,27913.6,14,2,324.0,294.0,192.0,102.0,246.0,214.0,302.0,152.0,134.0,216.0,25450.62,27913.6,25620.0,22992.78,25219.039999999997,22392.84,21432.600000000002,19617.6,18933.600000000002,20000.969999999998,25,18,16,10,14,11,13,8,11,11,1280,(zzzd****),그림체,정주행,완전,보는데,완전,첨
101380,0.6055873925063395,78.0,11283.3,7,2,301.0,426.0,66.0,204.0,64.0,60.0,45.0,60.0,71.0,78.0,11844.08,11283.3,9658.660000000002,9508.98,8673.86,8249.12,7839.96,6737.56,7676.0,7565.04,55,20,14,7,7,7,6,5,11,21,1455,(zzzi****),정주행,다시,왼손으로,이해,못,이름
101879,0.44231535577441095,10.0,811.7399999999999,0,2,14.0,13.0,17.0,28.0,14.0,16.0,25.0,14.0,16.0,10.0,774.36,811.7399999999999,763.8299999999999,1071.15,1068.1000000000001,1075.59,883.1999999999999,843.03,893.9399999999999,774.9,0,0,0,0,0,0,0,5,0,2,78,(zkcb****),재밌어요,가요,열심히,댓글,써달라,할때
101957,0.5714196432210532,88.0,2655.45,0,2,55.0,52.0,47.0,76.0,273.0,104.0,141.0,104.0,80.0,88.0,2676.18,2655.45,2541.8399999999997,2759.3999999999996,4041.6,2849.47,3008.25,2865.2799999999997,2615.34,2793.6,22,2,4,2,0,6,10,16,29,8,778,(zzrj****),댓글,마지막에,찔려서,목록에서,들어온사람,사진보고
103108,0.5882661808672242,30.0,855.0,0,2,17.0,12.0,9.0,20.0,14.0,14.0,10.0,10.0,1.0,30.0,843.92,855.0,753.66,682.31,622.08,642.1800000000001,763.14,863.3,531.85,592.1,3,0,0,2,0,0,1,0,0,0,76,(zbxl****),정주행,덧글수가,재밌어요,이게,뭔데,하트3개가다누
105141,0.5931470233586238,102.0,4801.02,5,2,45.0,53.0,38.0,89.0,60.0,70.0,40.0,40.0,71.0,102.0,5212.8,4801.02,4777.17,4374.0,4510.88,4383.0,4085.25,4173.0,4008.2000000000003,4548.96,10,3,1,1,5,0,5,5,21,14,460,(zxe1****),아윌비백,빌,귀엽다,휴지,했는데,esc로
105214,0.5477351634816828,31.0,4265.12,6,2,38.0,31.0,86.0,33.0,29.0,19.0,28.0,33.0,26.0,31.0,4064.2999999999997,4265.12,3980.4599999999996,3802.1000000000004,3298.88,3589.2599999999998,3725.57,3495.0299999999997,3318.8099999999995,3331.5699999999997,4,9,13,14,6,1,4,11,1,3,300,(zzan****),정주행,와,별점,이게,뭔가,무서워
106072,0.45863281839243947,68.0,2721.6,0,2,27.0,36.0,24.0,29.0,25.0,27.0,48.0,43.0,30.0,68.0,2781.85,2721.6,2356.68,2517.8199999999997,2198.8,2167.34,2520.4399999999996,2569.56,2649.28,2721.3,0,0,0,0,0,0,0,0,0,0,169,(zxcv****),여자애,재밌네요,잘봤습니다,이게편이면,끝인가요,약이
106459,0.5564885422395933,13.0,1061.5,0,2,29.0,8.0,8.0,16.0,11.0,12.0,10.0,8.0,4.0,13.0,1403.06,1061.5,1274.6399999999999,946.0000000000001,964.5500000000001,954.36,1023.96,915.68,925.3799999999999,896.64,0,0,0,0,0,0,0,0,0,0,78,(yuri****),하루,씁쓸한,넘,ㄱ자로,거꾸로보면뭔가묘하다,보라색
109103,0.5850119949707279,24.0,1265.6,0,2,30.0,21.0,25.0,49.0,51.0,38.0,40.0,31.0,32.0,24.0,1405.4999999999998,1265.6,1279.58,1698.71,3607.5,2700.72,2433.32,2186.9500000000003,1943.4,1494.6399999999999,3,2,0,0,0,0,1,0,0,0,244,(zzo_****),완전,목도리가,사라진것을,중,중2인데,맘모스빵이뭐임
109362,0.45002820199440935,120.0,4032.39,3,2,57.0,55.0,45.0,41.0,102.0,73.0,48.0,53.0,29.0,120.0,3592.5,4032.39,4056.57,3557.5200000000004,4410.99,4265.3,3338.39,3256.92,3096.45,4114.24,12,2,31,12,3,4,2,2,11,2,403,(zzzs****),재밌어요,진현군,오오,뭔가,왜,아무리그래도
110134,0.5656859701401682,69.0,3644.16,7,2,172.0,73.0,141.0,62.0,43.0,60.0,108.0,62.0,104.0,69.0,4216.12,3644.16,3509.94,3194.4,3116.8799999999997,3068.36,3512.53,3227.3999999999996,3930.4799999999996,3068.1,47,20,24,3,7,20,6,8,8,12,802,(zzyu****),오,웃겨,1,음,뭐야,이만화
110180,0.6002153174023364,688.0,38197.979999999996,1,2,1304.0,965.0,1112.0,943.0,1030.0,592.0,1142.0,1514.0,945.0,688.0,45850.62,38197.979999999996,33196.0,29665.86,32046.840000000004,24266.620000000003,28928.969999999998,27189.91,23128.210000000003,23316.64,29,6,3,4,1,0,1,0,0,0,4547,(zzzz****),가온이,그림체,완전,왜,가온이,뭔가
110477,0.5745931340349494,14.0,1498.84,29,2,6.0,2.0,0.0,4.0,7.0,13.0,8.0,14.0,5.0,14.0,1739.32,1498.84,1475.88,1302.96,1694.8,2061.7999999999997,2067.12,2288.1,2351.28,2817.64,41,46,1,160,29,67,69,71,41,113,37,(wvay****),우리,빨리,싶다,생각이,며느리,최소한의
113092,0.503129813823041,16.0,4193.91,4,2,38.0,26.0,51.0,34.0,67.0,42.0,14.0,44.0,47.0,16.0,4278.969999999999,4193.91,4204.07,3960.3199999999997,4207.400000000001,3863.22,3318.8999999999996,3537.88,3581.6,2995.6800000000003,14,13,15,32,4,5,26,3,7,18,297,(zzto****),아줌마,좋아요,카메라,짧다,짧아,저두
114269,0.5205196171145201,37.0,4588.099999999999,0,2,125.0,40.0,58.0,40.0,46.0,60.0,36.0,44.0,52.0,37.0,5523.299999999999,4588.099999999999,3950.38,3531.9900000000002,3330.53,3171.7599999999998,3090.96,3058.65,3071.73,2820.7200000000003,1,0,2,0,0,0,0,0,1,0,261,(zzan****),정주행,그림체,귀여워요,웹툰으로,그냥,빨리
116713,0.4585875240243806,43.0,1221.3999999999999,0,2,54.0,24.0,20.0,85.0,40.0,34.0,18.0,39.0,17.0,43.0,1323.28,1221.3999999999999,813.12,1275.1200000000001,752.87,1232.5500000000002,684.0,813.12,833.3399999999999,884.6399999999999,1,0,0,1,0,0,0,0,0,21,406,(zove****),영어,굳이,영어를,영어,ㅡㅡ,아니라
118198,0.6099092446019974,71.0,2619.36,0,2,40.0,29.0,26.0,68.0,51.0,63.0,73.0,50.0,76.0,71.0,3030.1,2619.36,2558.16,3135.6800000000003,2832.3999999999996,2639.91,2410.0,2246.6,2538.7,2344.9300000000003,4,3,1,0,0,0,0,1,0,0,302,(zzxx****),재밌어요,우왕,다음편,네이버에선,뭐하는지,모르겠네요
118526,0.49745080607928316,10.0,1039.5,0,2,36.0,22.0,7.0,10.0,5.0,5.0,11.0,8.0,8.0,10.0,1482.0,1039.5,741.0000000000001,731.12,711.36,650.76,690.9,671.16,661.29,651.9100000000001,1,0,0,0,0,0,0,0,0,0,83,(yong****),멋져요,정주행,시작,뎃글,없는거,아쉽다
118831,0.5017606176400642,44.0,6556.26,19,2,106.0,54.0,65.0,32.0,99.0,24.0,163.0,94.0,17.0,44.0,6886.18,6556.26,7352.289999999999,5483.400000000001,4727.42,4411.889999999999,4023.6899999999996,3676.42,3429.27,3647.9399999999996,36,26,14,55,19,14,26,56,34,22,463,(zz17****),정주행,고양이,귀여워요,학교,플루,신종플루
118911,0.5958190156755613,116.0,27381.219999999998,372,2,168.0,105.0,82.0,43.0,92.0,97.0,86.0,138.0,95.0,116.0,29077.2,27381.219999999998,25885.8,26516.2,24078.48,26213.76,23719.79,23813.5,23602.86,22045.9,177,192,171,332,372,267,261,404,971,527,774,(zzz8****),그림체,여주,왜,뭔데,뭐야,여주
119336,0.603534005724381,115.0,29725.920000000002,151,2,359.0,572.0,262.0,484.0,314.0,264.0,254.0,184.0,160.0,115.0,30762.2,29725.920000000002,42056.07,30872.070000000003,30515.429999999997,55669.56,37510.08,40568.41,32806.56,29234.8,366,126,166,125,151,45,192,117,102,117,2718,(zzzz****),이봐,니가,지못미가,왜,뭔가,뭐야
119697,0.5977859281756497,67.0,31507.000000000004,406,2,526.0,424.0,391.0,91.0,68.0,73.0,148.0,206.0,105.0,67.0,34772.62,31507.000000000004,28821.56,27337.23,25823.41,25400.72,24736.58,24736.58,23676.02,22441.89,1464,608,992,167,406,502,674,444,158,263,1436,(zzyu****),엘라임,정령왕,귀여워,정령왕,정엘,엘퀴네스
120340,0.5754341253845039,15.0,1716.44,0,2,33.0,22.0,14.0,11.0,26.0,13.0,9.0,6.0,10.0,15.0,1876.6599999999999,1716.44,1639.82,1396.55,1351.5,1352.3999999999999,1384.7199999999998,1353.0,1314.1699999999998,1254.42,0,0,1,0,0,0,0,0,0,0,83,(zser****),귀여워요,완전,캐릭터,친구랑,눈이오는데옷이,suem님
124880,0.4852307855191137,8.0,1688.48,0,2,22.0,13.0,10.0,16.0,10.0,6.0,13.0,12.0,8.0,8.0,2305.72,1688.48,1616.56,1594.0800000000002,1624.91,1413.28,1355.2,1204.0400000000002,1114.35,1194.3300000000002,1,0,0,0,0,3,0,3,0,2,65,(zn53****),그림체,이뻐요,좋아요,런던갔을때,사흘동안,발이
125027,0.6039329344106452,258.0,37134.5,518,2,177.0,190.0,273.0,469.0,273.0,170.0,248.0,400.0,795.0,258.0,38818.8,37134.5,36440.03999999999,40711.939999999995,38788.880000000005,47850.579999999994,40190.64,45642.350000000006,58331.759999999995,41733.12,514,228,507,458,518,491,482,711,1706,1440,1596,(zzrk****),진선이,그림체,호준이,왜,뭐야,뭔가
128561,0.5985128292995646,68.0,9114.96,0,2,129.0,127.0,123.0,258.0,162.0,94.0,128.0,41.0,79.0,68.0,9157.279999999999,9114.96,9115.41,10004.0,8888.6,9163.859999999999,9357.84,8445.2,8091.68,8128.639999999999,1,0,0,1,0,1,1,2,1,1,817,(zxc7****),완전,태진이,잘생겼다,왜,진성군자네,통화하는데
129019,0.610266840402705,49.0,1104.32,1,2,17.0,10.0,17.0,26.0,15.0,13.0,18.0,19.0,16.0,49.0,1354.6799999999998,1104.32,1214.72,1424.2399999999998,1115.1,1075.76,1164.8100000000002,1296.08,1097.3600000000001,1610.82,0,0,0,0,1,0,0,0,0,0,86,(yuuk****),gtlt,그림체,정주행,검은,작업실,머리칼에
129973,0.5589475328970075,47.0,1534.4,0,2,13.0,28.0,28.0,25.0,15.0,14.0,6.0,12.0,33.0,47.0,1526.28,1534.4,2156.96,1443.54,1352.4,1419.55,1375.2,1375.6599999999999,1673.8799999999999,1705.4399999999998,5,1,0,0,0,0,0,3,1,4,122,(zlad****),대박,완전,그림체,뭔가,아이폰으로,싶은데
130886,0.578789458098668,214.0,18342.190000000002,10,2,213.0,313.0,251.0,219.0,309.0,340.0,157.0,241.0,170.0,214.0,16902.34,18342.190000000002,17904.24,16637.73,20085.0,22259.25,14771.68,16315.9,16555.5,16892.329999999998,9,1,7,17,10,30,2,2,2,4,1155,(zzyu****),탁이가더좋아,그림체,완전,비엘아니라,초딩들이,내가
131196,0.5847013607483802,353.0,25842.88,15,2,543.0,178.0,206.0,293.0,804.0,414.0,343.0,203.0,673.0,353.0,27228.899999999998,25842.88,25567.5,26621.280000000002,27522.09,27153.75,26423.21,20510.84,29949.93,30014.82,12,1,8,16,15,7,2,1,12,2,2024,(zzyu****),엄마,진심으로,전학가고,당연하자나,잠시,기대했던
131570,0.5102779239645439,4.0,518.02,1,2,17.0,7.0,8.0,9.0,9.0,3.0,7.0,7.0,3.0,4.0,710.4000000000001,518.02,516.2,463.04999999999995,426.24,506.73,424.87999999999994,434.88,342.99,334.10999999999996,1,0,0,0,1,0,0,0,0,0,63,(znzi****),재밌어요,와,기대됩니다,선명도를,기준으로,님들은
132240,0.510346926120281,12.0,3835.54,4,2,27.0,17.0,27.0,43.0,30.0,24.0,22.0,64.0,18.0,12.0,4146.849999999999,3835.54,3723.2999999999997,3827.7599999999998,3806.28,3563.0699999999997,3152.0,3544.2000000000003,3253.8100000000004,3270.3,1,0,11,6,4,27,2,6,28,4,199,(zotm****),5개,별점,그림체,전교생이,전교생,거
132258,0.5807098543311349,108.0,8172.36,36,2,407.0,65.0,88.0,68.0,74.0,89.0,96.0,97.0,94.0,108.0,12316.77,8172.36,7951.6,6914.34,7129.650000000001,6816.0,6818.49,7233.950000000001,6421.4,6818.0,523,61,38,30,36,37,54,7,14,33,1029,(zzxa****),이렇게,화려한,시작되었지,이게,뭐야,왔는데
132547,0.4683851426749633,66.0,3775.08,2,2,100.0,60.0,53.0,51.0,65.0,69.0,49.0,50.0,59.0,66.0,3744.2,3775.08,3642.76,3432.85,3736.48,3541.7200000000003,3478.12,3368.64,3578.64,3703.61,6,3,4,5,2,0,0,0,5,0,669,(zzpd****),소울이터,저승사자,재밌어요,소울이터,경찰은,왜
132643,0.5980543439836068,297.0,19863.91,7,2,293.0,617.0,539.0,209.0,167.0,375.0,257.0,213.0,274.0,297.0,14535.87,19863.91,14146.96,9593.3,9195.599999999999,9127.699999999999,9085.619999999999,9035.01,8753.099999999999,8279.640000000001,15,9,1,15,7,39,3,4,2,7,1804,(zzz4****),할머니,물파스에서,우와,코스프레를,오타쿠가,뭔지도
134080,0.45584032802713803,30.0,2077.9199999999996,1,2,37.0,24.0,129.0,16.0,34.0,16.0,22.0,16.0,19.0,30.0,2325.05,2077.9199999999996,2210.2999999999997,1869.84,1780.3600000000001,1657.25,1615.64,1618.3999999999999,1829.7599999999998,1787.72,4,2,14,0,1,0,2,0,0,0,351,(zzyu****),흑집사,생각난,yes,my,생각났는데,흑집사
134331,0.5847013607483802,129.0,20927.16,16,2,554.0,237.0,259.0,217.0,212.0,174.0,301.0,169.0,133.0,129.0,28128.75,20927.16,21409.38,18149.37,17538.899999999998,17170.29,16620.56,16062.840000000002,15853.759999999998,15462.12,86,41,56,45,16,18,25,41,14,51,2069,(zzyu****),그림체,완전,그림체가,뭔가,왜,왠지
136710,0.5761833961129138,84.0,3123.25,0,2,138.0,39.0,43.0,32.0,50.0,65.0,88.0,157.0,84.0,84.0,3344.2799999999997,3123.25,3203.06,3336.7999999999997,5889.8,5905.62,4983.11,6741.209999999999,6008.5,6009.84,50,1,2,2,0,15,15,15,15,15,287,(zxcv****),재밌어요,오,정주행,음,뿔이,곰에서
136797,0.5880767757601335,73.0,2976.4799999999996,0,2,75.0,52.0,43.0,51.0,67.0,43.0,41.0,251.0,83.0,73.0,2976.72,2976.4799999999996,3194.15,3645.59,3325.06,2122.96,2784.96,4973.32,3171.5600000000004,2845.26,4,1,0,0,0,0,0,0,0,0,342,(zzyu****),재밌어요,와,재밌네요,요즘,주인공이,작가분께서
141181,0.5393674280526871,19.0,2291.94,2,2,26.0,16.0,13.0,10.0,10.0,15.0,21.0,11.0,13.0,19.0,3586.0800000000004,2291.94,2176.38,2176.38,2052.0299999999997,1956.92,2388.49,2057.55,1777.85,2065.1,0,4,9,7,2,4,0,2,1,1,164,(zmzp****),시작,정주행,역주행,뭐지,음,신앙심이
143407,0.5717584550604308,70.0,4429.35,15,2,92.0,56.0,33.0,38.0,63.0,49.0,41.0,77.0,150.0,70.0,4406.8,4429.35,3554.88,3439.95,3992.2799999999997,3929.0400000000004,3866.31,4122.5,3462.8999999999996,4953.0,126,38,16,16,15,17,15,28,15,15,550,(zvzb****),재밌어요,와,그림체,로스트인,왜,그런데
143606,0.5684682328594262,33.0,1199.25,0,2,28.0,16.0,16.0,17.0,12.0,58.0,37.0,16.0,29.0,33.0,1253.67,1199.25,1345.3400000000001,1770.8600000000001,1416.6499999999999,1608.81,1496.34,1567.74,1796.3500000000001,1639.68,0,1,1,1,0,1,0,0,0,0,91,(yst1****),정주행,시작,시간은,몇일,아니라,며칠
143837,0.45102142672067735,37.0,3027.2000000000003,5,2,38.0,27.0,18.0,21.0,15.0,44.0,24.0,25.0,35.0,37.0,2992.08,3027.2000000000003,2410.0,2289.42,2143.6800000000003,2306.2599999999998,2013.44,1938.0,2104.5899999999997,1299.6499999999999,25,2,2,2,5,4,2,10,2,2,224,(zlgk****),재밌네요,다시,우와,왜,동생은,동생
143884,0.44229922629532614,8.0,2104.06,9,2,15.0,11.0,14.0,11.0,8.0,10.0,16.0,12.0,10.0,8.0,2428.74,2104.06,2239.92,1668.6,1744.47,1539.74,1445.7,1548.09,1351.96,1271.36,10,4,5,13,9,0,18,26,8,4,98,(zuzu****),좋은,그림,항상,아시사만화,긴,기사를
143992,0.5943710516876706,119.0,8162.12,0,2,161.0,226.0,172.0,230.0,91.0,209.0,185.0,462.0,216.0,119.0,5689.12,8162.12,6334.2300000000005,5260.48,4937.299999999999,5506.2,5555.99,6162.0,6181.92,4810.96,1,1,1,0,0,0,0,0,0,0,773,(zzzz****),별,5개,귀여워요,내,친구,들음
145340,0.44693592663104736,8.0,2229.52,75,2,103.0,13.0,19.0,13.0,50.0,8.0,6.0,8.0,4.0,8.0,3399.73,2229.52,1666.6799999999998,1426.72,1924.89,1154.1200000000001,1185.44,1084.8,1014.3000000000001,975.12,86,52,53,32,75,18,7,47,3,3,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑
145443,0.6160877018786817,76.0,3000.3900000000003,0,2,51.0,75.0,50.0,100.0,31.0,22.0,27.0,71.0,114.0,76.0,3181.6,3000.3900000000003,2892.0,2601.23,2468.4,2213.88,2318.2999999999997,2354.5699999999997,3365.2799999999997,2132.04,2,0,0,0,0,0,0,0,0,0,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요
148768,0.5703099210039269,47.0,1723.7700000000002,0,2,24.0,42.0,74.0,57.0,40.0,37.0,86.0,23.0,72.0,47.0,2113.35,1723.7700000000002,1783.74,1998.8799999999999,1680.0,1585.22,1770.8,1582.35,1947.2800000000002,1905.1499999999999,8,4,0,0,0,0,0,0,0,0,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건
149122,0.4677719682357298,59.0,5215.240000000001,1,2,214.0,68.0,110.0,74.0,68.0,92.0,97.0,88.0,27.0,59.0,9650.0,5215.240000000001,5080.280000000001,4811.400000000001,4680.0,4621.75,4714.16,5019.42,4131.27,4733.4,4,1,15,0,1,0,1,0,1,0,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게
151241,0.4761072983178903,22.0,10369.92,48,2,37.0,53.0,34.0,22.0,16.0,24.0,31.0,74.0,21.0,22.0,11760.8,10369.92,9976.400000000001,9349.2,9272.25,9290.71,9026.939999999999,9056.279999999999,10290.69,9133.6,12,44,9,60,48,45,26,7,10,0,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석
151594,0.46147841885678714,18.0,2907.66,1,2,16.0,6.0,5.0,7.0,7.0,10.0,10.0,12.0,6.0,18.0,3184.5,2907.66,2809.04,2426.88,2650.89,2552.81,2476.89,2619.2400000000002,2344.3799999999997,2628.18,1,1,1,0,1,1,3,1,0,1,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가
151742,0.5896661427039339,258.0,3461.86,1,2,72.0,73.0,99.0,75.0,64.0,109.0,120.0,203.0,201.0,258.0,3548.2999999999997,3461.86,3371.34,3353.4,2985.28,3207.6000000000004,3347.68,4352.099999999999,5111.01,5667.84,12,1,2,0,1,0,0,0,0,0,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인
152079,0.5969183281163883,139.0,11925.76,0,2,351.0,364.0,253.0,456.0,305.0,200.0,140.0,295.0,218.0,139.0,11469.330000000002,11925.76,10323.36,8838.9,8742.9,8692.64,7966.639999999999,9438.099999999999,8730.0,8133.72,1,7,0,174,0,0,0,0,0,0,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키
152081,0.6036433918038667,103.0,816.64,0,2,41.0,18.0,33.0,80.0,41.0,30.0,41.0,38.0,29.0,103.0,1252.5600000000002,816.64,875.1400000000001,1007.64,1028.96,788.8399999999999,1598.5800000000002,1304.1,1333.3200000000002,1036.49,0,0,0,0,0,0,0,0,0,1,191,(zv15****),만화,재밌어요,1,여자,웹툰,음
152307,0.46213344299574943,24.0,1317.4,0,2,23.0,34.0,23.0,97.0,45.0,28.0,66.0,59.0,24.0,24.0,1401.5600000000002,1317.4,1231.8999999999999,1731.6,1285.06,1054.9,1187.45,1193.1,1014.1200000000001,952.5600000000001,0,0,0,0,0,0,0,0,0,0,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거
154717,0.47131219704855803,12.0,1738.1000000000001,5,2,32.0,19.0,14.0,9.0,20.0,17.0,12.0,25.0,24.0,12.0,1987.9,1738.1000000000001,1507.2,1352.3999999999999,1428.46,1468.32,1457.68,1486.45,1516.8,1548.72,32,11,17,13,5,15,9,5,7,18,150,(zzyu****),에라이,정식,웹툰,죄송해요저도당했어요이글을보고일주일내로30번올리지않으면부모님이죽는데요,이게,뭔데
156308,0.6002153174023364,335.0,10341.5,0,2,249.0,191.0,289.0,178.0,122.0,154.0,302.0,349.0,969.0,335.0,12223.92,10341.5,10257.95,10296.12,9657.6,10192.18,10732.26,11444.9,12445.289999999999,12187.95,1,0,0,0,0,0,0,0,0,0,1279,(zzoo****),희민이,귀엽다,우와,왜,신후,얼굴빨개
156331,0.6062660595906066,152.0,3217.62,43,2,113.0,189.0,111.0,126.0,129.0,283.0,94.0,190.0,105.0,152.0,3600.1000000000004,3217.62,3168.75,3080.7,3080.7,3977.1,3214.41,3227.52,3243.9399999999996,3734.6400000000003,17,28,45,15,43,17,10,4,26,18,621,(zxcv****),식비는,알아서,벌어와라,재미없다는데,호박된,왜
156825,0.5611144852315565,54.0,3472.5599999999995,0,2,82.0,40.0,26.0,16.0,23.0,33.0,37.0,45.0,60.0,54.0,4166.11,3472.5599999999995,3212.65,2824.52,2779.2000000000003,2841.1600000000003,2904.0,2856.4,2624.8,2572.22,25,5,4,1,0,4,3,4,4,1,161,(zpcl****),귀여워요,귀여워,정주행,쓰레기,잘난척,돋네
158126,0.4759513919606306,57.0,1600.4999999999998,2,2,42.0,34.0,24.0,29.0,39.0,33.0,27.0,22.0,30.0,57.0,1693.12,1600.4999999999998,1403.6,1231.02,1401.6,1669.4999999999998,1297.12,1953.8999999999999,1475.32,1727.9399999999998,0,0,0,1,2,16,0,0,1,0,260,(zzzm****),달소년,1,아고야님,뭔가,왜,달소년
161831,0.5565967123318949,99.0,8528.94,1,2,108.0,57.0,106.0,87.0,31.0,67.0,49.0,104.0,64.0,99.0,10631.199999999999,8528.94,9515.28,8350.16,6916.78,8849.050000000001,7555.950000000001,8713.32,8496.25,8878.44,0,1,0,2,1,1,2,0,1,1,320,(zxzx****),강팀장님,멋있음,그림체,끝나서,아쉽네요,오타났어요ㅡㅡ
161886,0.5415405171541816,35.0,4901.099999999999,0,2,92.0,36.0,27.0,29.0,48.0,83.0,14.0,31.0,21.0,35.0,5918.04,4901.099999999999,4254.8,4341.12,3920.4,4377.75,3681.7200000000003,3373.5,3318.8099999999995,3350.56,2,5,3,0,0,3,5,0,0,0,261,(zzzg****),정주행,완전,역주행,그런데,재미없으면,재미없다고
162202,0.5115456040084911,39.0,3745.44,1,2,24.0,91.0,76.0,58.0,86.0,56.0,47.0,46.0,41.0,39.0,1798.3799999999999,3745.44,2336.81,2024.6100000000001,2131.7999999999997,1794.9,1869.84,1667.86,1964.63,3382.44,20,54,3,3,1,0,0,8,0,0,393,(zzyu****),승진,완전,웃겨,암시장이,dlek,또
163817,0.43887722249714967,33.0,2641.32,0,2,97.0,58.0,28.0,30.0,33.0,59.0,36.0,23.0,29.0,33.0,3526.1,2641.32,2402.07,2332.6400000000003,2210.96,2453.58,2339.96,2169.6,2559.9,2241.72,8,0,0,0,0,0,0,0,0,0,344,(zxcv****),만화책,원피스,완전,원피스,닥치고,그냥
164471,0.5946285385543868,185.0,7208.55,0,2,99.0,72.0,73.0,140.0,265.0,392.0,88.0,157.0,250.0,185.0,7673.4400000000005,7208.55,7126.79,8255.88,7803.46,11558.140000000001,6961.5,8577.06,8425.1,8667.75,5,0,1,0,0,0,0,0,0,0,881,(zzxc****),좋은데,뿜은,에서,1,뭐야,이게
165424,0.5825432407941771,30.0,1431.8899999999999,1,2,29.0,22.0,14.0,15.0,17.0,21.0,8.0,8.0,6.0,30.0,1776.0,1431.8899999999999,1127.0,1102.8799999999999,1235.2,1126.93,1051.8500000000001,919.7700000000001,903.0300000000001,1075.02,9,5,3,2,1,0,3,4,3,0,150,(zeph****),추억이,귀엽다,우와,머리카락,그런데,맞춤법도
165647,0.5566913895387425,50.0,4718.700000000001,0,2,55.0,129.0,55.0,46.0,97.0,146.0,78.0,73.0,59.0,50.0,4486.469999999999,4718.700000000001,4365.0,4203.360000000001,5162.2,6648.14,3949.44,3181.43,3666.6,2959.48,0,0,0,0,0,0,1,0,1,0,485,(zoom****),우와,고자라니,재밌어요,이게,뭔가,왜이렇게
166083,0.5822429272028884,218.0,9553.5,0,2,195.0,110.0,138.0,98.0,143.0,74.0,188.0,192.0,101.0,218.0,8416.45,9553.5,9573.52,8721.6,7936.29,7822.8,8971.83,9850.14,7542.9,13935.01,0,1,0,1,0,1,3,1,6,0,639,(zz09****),장기자랑,키위새님,키위새,아니라,돈,알았는데
167462,0.4988772744693259,80.0,6777.580000000001,3,2,292.0,60.0,88.0,133.0,78.0,83.0,78.0,80.0,56.0,80.0,7622.4,6777.580000000001,8541.98,11412.25,9418.14,7621.78,8090.09,5517.400000000001,6745.3099999999995,7013.2,554,7,1,1,3,0,20,34,2,3,1085,(zxzx****),비스트,뷰티,지나가던,비스트,뷰티,무개념
169416,0.5819583994295231,15.0,984.3000000000001,3,2,10.0,10.0,18.0,11.0,13.0,12.0,16.0,9.0,11.0,15.0,1033.56,984.3000000000001,1219.4,1035.76,1031.1899999999998,820.68,843.04,501.8,828.08,771.12,3,3,3,1,3,1,7,1,0,3,83,(zmfl****),재밌어요,귀여워요,마음에,엉,댓글이,달랑
