id,label,5_연재확률,10_연재확률,first_positive_5,second_view_1,third_rating_people_5,positive_1,positive_2,positive_3,positive_4,positive_5,view_1,view_2,view_3,view_4,view_5,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3,genre,title
768545,2,0.6345057383671048,,4.0,9943,200.97,16.0,9.0,8.0,4.0,4.0,9943,3463,2539,2327,1627,812.57,441.00000000000006,302.08,363.09,200.97,39,(youy****),정식연재,재밌어요,꼭,가드가,힘을,타냐가,story,가드
768587,2,0.6537012670758549,0.5469706007506515,21.0,87287,7479.160000000001,64.0,44.0,40.0,28.0,21.0,87287,55532,50536,44372,40201,15157.76,11685.76,10266.3,9929.82,7479.160000000001,207,(zwl2****),재밌어요,이렇게,감사합니다,크세노폰이,시험에,조져지는,omnibus,인문학 거저보기 ~서양철학편~
768790,2,0.561046876696776,0.5956853488307101,14.0,31141,2011.44,16.0,12.0,15.0,9.0,14.0,31141,24447,22553,21068,19779,2883.12,2457.5,2252.6400000000003,1774.8,2011.44,80,(zjh0****),재밌어요,와,거,왜,베도지이게,솔의눈,omnibus,내 계절에 있어줘
768996,2,0.500828543930751,0.4104542943280052,4.0,14506,621.81,8.0,2.0,4.0,4.0,4.0,14506,8220,6439,6013,5824,982.8,724.28,762.8399999999999,694.9599999999999,621.81,24,(ye93****),거,아닌데,재밌어요,뭐야,None,None,story,두번째 나에게
769025,2,0.6676460916609006,0.5272913366347537,7.0,21415,2075.48,34.0,12.0,9.0,4.0,7.0,21415,18818,15133,14870,13801,2760.48,2386.32,1975.56,1905.15,2075.48,51,(yuhi****),감사합니다,귀여워요,키우는,매일,뛰어요,5분만뛰자,episode,집에서 뒹굴뒹굴
769166,2,0.5750446821326096,0.4991078145958828,5.0,17176,846.0,17.0,10.0,4.0,7.0,5.0,17176,11561,9797,7347,8451,1359.36,1026.0,887.3,725.34,846.0,47,(zita****),재밌어요,재미있어요,그림체,아니,노예로,조용히,story,가수마왕
769194,2,0.5904952892930115,0.5692548349894726,9.0,46247,1169.38,9.0,9.0,6.0,7.0,9.0,46247,22199,12624,9144,7508,2003.76,1651.13,1280.5,1183.38,1169.38,32,(ytb9****),다음,재밌어요,재미있네요,없어질,변호사가,인공지능,story,부서진 평시
769225,2,0.5960969788110297,0.4988553661677313,14.0,44228,3876.96,13.0,10.0,11.0,10.0,14.0,44228,39269,36509,32286,32397,5205.36,4875.77,4532.639999999999,4105.92,3876.96,59,(zxcv****),다른,재밌어요,옆에,핸드폰,각자,쥐어줬는데반전,episode,오마이셋!!!
769250,2,0.5174543422320401,0.5532681168279961,12.0,54479,7781.400000000001,31.0,18.0,15.0,16.0,12.0,54479,44482,39382,36536,35172,14065.8,10499.28,11897.67,8750.53,7781.400000000001,134,(zlag****),재밌어요,꿀잼,오,염주가,끊어지는건,위험하다는건데,episode,노을지는밤
769388,2,0.549494652061181,0.5605922206225489,8.0,29191,1311.38,29.0,12.0,11.0,9.0,8.0,29191,22098,18199,17701,15774,1802.34,1574.64,1585.9799999999998,1476.0,1311.38,114,(yudo****),와,대박,좋아요,그리는데,그림을,마카롱은,story,그림셔틀
769610,2,0.6128545531166116,0.5848414711837736,14.0,34799,3342.82,28.0,9.0,5.0,9.0,14.0,34799,27684,26442,26072,23599,4202.96,3677.78,3555.85,3462.08,3342.82,67,(yuri****),베도,축하드려요,고양이,도박장이,직장이라,사람은,story,행운을 부르는 고양이씨
769711,2,0.6727860434238426,0.4677009205173258,13.0,23738,2844.9,18.0,7.0,11.0,11.0,13.0,23738,20037,17939,17134,15793,3577.0000000000005,2827.5,2786.04,2879.2,2844.9,64,(youg****),귀여워요,당근,귀여워,이게,바로,무주식의,omnibus,헤이쟝
769738,2,0.5557682032778267,,10.0,20506,1223.46,25.0,11.0,9.0,4.0,10.0,20506,12317,10059,9351,8830,2187.0,1676.37,1374.56,1252.59,1223.46,63,(zpvv****),와,다시,내,범인은,사람이,저렇게,story,사랑하는 제자들
770004,2,0.6266927009421022,0.5226697584846369,12.0,12949,640.25,26.0,14.0,7.0,8.0,12.0,12949,8200,6056,5667,5039,989.04,782.4,651.9100000000001,602.0200000000001,640.25,45,(whfh****),하람이,바다,2화가,None,None,None,story,아라군주
770501,2,0.7317862521026097,0.578140538518881,34.0,46576,4984.86,40.0,14.0,17.0,21.0,34.0,46576,30156,25615,22861,20605,6848.64,5274.24,4939.46,4821.12,4984.86,125,(ysy0****),재밌어요,좋아요,축하드려요,살려줬는데,아니,목숨을,story,용사가 되고 싶지 않아
770506,2,0.5172029725157864,0.5624581584037995,14.0,11974,1103.52,12.0,11.0,6.0,9.0,14.0,11974,9848,9215,10009,9275,1144.78,1074.48,1022.7,955.0,1103.52,80,(zzzu****),좋은,와,웹툰,뭔가,애초에,손목시계,story,마피아게임에 어서오세요
770566,2,0.5467422841720863,0.5325777097113414,8.0,66548,2459.52,18.0,8.0,12.0,9.0,8.0,66548,47918,42299,39110,38126,3622.5,3048.94,2695.21,2626.4,2459.52,88,(yuuz****),윤하,재밌어요,거,뭐야,그림체가,월야화원이랑비슷초반기랑,story,사지선다
770601,2,0.7147268622463118,0.5776858089184069,28.0,115897,10649.73,96.0,98.0,107.0,49.0,28.0,115897,73919,67788,57064,51993,15564.989999999998,14726.21,13671.9,12246.3,10649.73,396,(zon0****),베도,축하드려요,좋아요,리메이크,뭔가,그냥,story,악마법소녀
770776,2,0.7036957125338966,0.5766074288532359,25.0,25728,3230.5,32.0,21.0,14.0,17.0,25.0,25728,22182,20413,16814,15264,3874.98,3214.41,3640.64,2692.8,3230.5,97,(zyx6****),귀여워요,넘,좋은,했던,선생님을,밥을,episode,콩닥콩닥어린이집
770880,2,0.5919157470524752,0.5537578775855557,1.0,19923,1282.4899999999998,9.0,2.0,3.0,9.0,1.0,19923,16107,14325,12287,11492,1553.14,1455.0,1332.4499999999998,1669.72,1282.4899999999998,36,(zkfb****),알아서,응원합니다,앞으로,판타지,정도,퀄리티면,omnibus,어시스턴트입니다
770963,2,0.5909466990490243,0.4149477761611592,2.0,13453,1143.4199999999998,6.0,4.0,6.0,3.0,2.0,13453,9265,7130,5962,5068,2092.44,1493.28,1272.6999999999998,1205.0,1143.4199999999998,19,(yjpa****),돈이,돈은,마음이,흔한남매,음정주행인데,그만,episode,소중한 하루를 살다
771043,2,0.5662985994341275,0.410780523933085,9.0,10735,638.95,8.0,14.0,6.0,6.0,9.0,10735,9468,4158,3367,3631,600.85,1299.52,650.1,598.2,638.95,50,(zzdd****),와,좋아요,그림체,이게,누추한,곳에,story,귀신 들린 도시
771243,2,0.5371979856307126,0.464531404089066,6.0,8243,689.3100000000001,42.0,12.0,5.0,7.0,6.0,8243,4930,4376,4014,3828,1342.6,961.27,711.36,690.9,689.3100000000001,66,(yt4s****),재밌어요,소재가,다음화,끊는데,재미나게,보고있는데,story,폴라로이드
771340,2,0.658160564041308,0.4261097790446254,8.0,31486,3446.82,9.0,16.0,11.0,14.0,8.0,31486,27854,23471,22340,21188,4255.2,4358.12,3837.6,3758.88,3446.82,61,(zmtl****),넘,한국어,재미있어요,네이버,아니,이게,episode,우당탕탕 한국어 선생 생존기
771384,2,0.6706189699189463,0.5164231998509585,15.0,162356,11987.82,16.0,16.0,14.0,13.0,15.0,162356,151631,144251,139700,136625,14152.0,12736.79,11997.63,12051.49,11987.82,108,(yoyo****),응원해요,좋은,참,그냥,먹고,말에,episode,사예의 식이장애 일지
771412,2,0.5304452390324822,0.5254386325395369,3.0,13630,852.6,18.0,5.0,1.0,4.0,3.0,13630,6133,4878,4088,3997,1451.26,1022.7,931.95,912.33,852.6,40,(zhiy****),리얼마이웨이,그림체,리마웨,뭔가,익숙한,그림체,story,새벽녘 그늘에 피어난
771467,2,0.5142220615515332,0.4808258141754295,10.0,98154,7030.040000000001,50.0,13.0,15.0,11.0,10.0,98154,73959,64292,54877,46513,12799.5,10298.55,8940.16,8117.56,7030.040000000001,148,(zzz_****),왔습니다,응원합니다,좋은,같은,사람들이,절대,story,"나는 오늘, 퇴사를 하였다."
771573,2,0.5247352836843594,0.5395485363553236,7.0,20527,1643.28,19.0,10.0,9.0,5.0,7.0,20527,15172,12459,11734,11460,2574.77,1932.56,1779.23,1672.8,1643.28,44,(zxdd****),고양이,재밌어요,넘,그림체가,익숙하다,했는데,story,고양이식당
771602,2,0.5523137848774273,0.6076782207844672,10.0,13548,664.3000000000001,12.0,9.0,9.0,5.0,10.0,13548,9112,8027,7118,6563,1004.88,812.28,736.28,783.9200000000001,664.3000000000001,46,(zzqk****),넘,잘보고갑니다,경아,바퀴벌래,맛있다는데,처음부터,story,보충수업
771630,2,0.6130095327289077,0.4676044788568143,14.0,26538,3477.05,13.0,11.0,8.0,6.0,14.0,26538,24377,22596,19944,21563,3188.28,3116.4,3211.1,2861.6000000000004,3477.05,54,(zmtl****),와,재밌어요,귀여워요,다음화,하나도,기대안됨,episode,이거 내 일상
771693,2,0.712639686285147,0.5532896280893872,50.0,54870,4001.92,53.0,22.0,22.0,21.0,50.0,54870,34673,29041,26725,25535,5595.5,3539.77,3680.37,3581.2500000000005,4001.92,217,(zzz5****),와,재밌어요,왜,이게,왜,밥,episode,점심을 위하여
772018,2,0.4420008108813469,0.4293559750893377,6.0,31723,2795.22,7.0,4.0,8.0,7.0,6.0,31723,26684,24149,22339,20114,3279.6,2976.48,3036.8,2623.4999999999995,2795.22,61,(zxdd****),이야기가,만화,바로,아들을,그런,벌주고,episode,살아서 만납시다
772127,2,0.5291067469969817,0.5052163393368571,8.0,37519,2312.5,10.0,7.0,10.0,6.0,8.0,37519,31969,28383,25586,26696,2411.64,2880.36,2607.75,2132.08,2312.5,80,(yuli****),재밌게,좋네요,오,패근이,뭐임,부끄부끄,episode,머슬툰
772232,2,0.6734019145165755,0.5710715517789864,23.0,40177,3092.9,23.0,18.0,10.0,19.0,23.0,40177,25470,21748,19837,19957,4712.400000000001,3555.85,2973.88,2896.9,3092.9,129,(zhua****),퀄리티,정식연재,왜,이게,뭔가,참고로,story,황녀의 기사
772265,2,0.5760239700793925,0.6104580032240767,2.0,33309,1495.68,24.0,9.0,4.0,,2.0,33309,18774,15823,14286,13601,2694.79,1971.52,1749.4399999999998,1530.76,1495.68,58,(yewo****),우리,민이,애들,쿨내나는,오,연애,episode,니나 내나
772347,2,0.6468879180397045,0.443206685493351,11.0,6097,371.22,10.0,6.0,7.0,7.0,11.0,6097,2646,1977,1858,1532,562.13,511.18000000000006,430.04,473.86,371.22,23,(yk77****),넘,힘내요,카산드라,None,None,None,story,기억의 해석
772408,2,0.6604611059881003,0.5165178723749377,9.0,17901,1672.38,15.0,13.0,3.0,6.0,9.0,17901,14106,12517,12111,10801,2344.9300000000003,2306.01,1903.2,1716.9,1672.38,43,(yeri****),넘,귀여워요,귀여운,썸네일보고,포차코랑,닮아서,episode,꼬밍 베이커리
772780,2,0.6272793949316857,0.559443332724712,44.0,92299,10223.2,57.0,38.0,48.0,38.0,44.0,92299,68552,61271,52902,51295,12828.01,11212.83,10703.8,10478.78,10223.2,206,(zzun****),귀여워요,넘,재밌어요,하는데,8시에,일어났는데,episode,소도시에 삽니다
772801,2,0.7121986708900111,0.5477122624667786,26.0,82628,4379.72,35.0,30.0,20.0,34.0,26.0,82628,63679,59725,53871,50521,4835.580000000001,4836.15,5304.679999999999,4369.900000000001,4379.72,158,(yuns****),재밌어요,아니,왜,왜,정식안가냐,정식갈만한,story,너는 나의 2%
772836,2,0.5113973652452997,0.4159623885932641,5.0,13394,603.26,11.0,2.0,1.0,2.0,5.0,13394,7407,6041,5637,5555,1102.14,636.87,590.86,523.05,603.26,31,(yyc3****),이야기,내,재미있어요,이게,왜,도전만화,story,버스터즈!
773086,2,0.5672348812554237,0.5856644070711424,10.0,47576,1885.68,21.0,5.0,6.0,9.0,10.0,47576,36236,31162,29772,29521,2898.72,2378.82,2095.06,1924.69,1885.68,70,(znfh****),작화,그림체,재밌어요,칼리오피,칼리오페,아니고,story,올림포스 랩소디
773128,2,0.4934088345312655,0.5350762519745481,3.0,19920,1262.08,12.0,3.0,2.0,3.0,3.0,19920,9079,7113,6787,6354,2271.68,1521.5200000000002,1342.32,1452.36,1262.08,36,(wood****),있습니다,좋은,이제야,이게,만화지,만화다,story,후손들의 이야기
773228,2,0.3929127701675696,0.41028194189739,3.0,10358,722.24,14.0,4.0,9.0,2.0,3.0,10358,7776,7151,6481,5665,1243.5600000000002,991.82,982.73,764.0,722.24,49,(zitu****),재밌어요,꾸르잼,정말재밌네요,쿠키,구워놨는데,다음화,story,의자왕 체어맨
773236,2,0.5850227646823484,0.4418161027203011,7.0,34420,5058.56,6.0,6.0,12.0,21.0,7.0,34420,30075,27806,26690,25413,5349.54,4964.61,4964.61,5467.98,5058.56,76,(zzun****),좋아해서,좋아하면,왜,그런데,호랑이는사라졌는데정작,호랑이는여전히,story,우리집엔 호랑이가 산다
773262,2,0.660467627283338,0.410780523933085,3.0,5415,504.9,7.0,5.0,2.0,3.0,3.0,5415,3030,2582,2366,2210,874.2,713.36,564.0,604.16,504.9,23,(wlsd****),그림체,재밌어요,아버님,시작부터,나중에,행복한,story,꽃샘바람
773455,2,0.6457089324120997,,21.0,19098,1492.64,27.0,18.0,11.0,16.0,21.0,19098,11956,9078,8661,7902,1993.46,1892.81,1610.44,1621.96,1492.64,93,(zmxn****),그림체,와,스토리,이게,뭐야,베도,story,붉은 이정표
773518,2,0.4903073018976616,0.4240253220460435,6.0,14931,1133.73,10.0,3.0,7.0,6.0,6.0,14931,11408,10040,8257,8556,2024.4,1582.6,1271.48,1030.41,1133.73,33,(zamb****),귀여워요,재밌어요,달팽이,똥꿈,레시피가,근데표현을왜백구로갈색누렁이,episode,수누로그
773528,2,0.5993984701623771,0.4196683123484273,5.0,18438,805.38,8.0,10.0,10.0,8.0,5.0,18438,10939,7711,7302,5688,1419.6,1149.12,965.8,836.55,805.38,34,(yuny****),코,끝에선,화,갑은,그래서,정체가,episode,오늘부터 G.A.B님과 함께 살게 되었습니다
773599,2,0.545608482220797,0.5067760156406238,11.0,30274,1628.25,13.0,10.0,8.0,5.0,11.0,30274,26266,20717,19052,16519,2320.06,2226.42,1751.12,1631.8,1628.25,71,(yess****),그림체,엄청,귀엽네,다음날,07이라,3월,episode,중딩의 학교생활
773869,2,0.6442432971424791,0.5650741001554399,49.0,79027,6332.49,79.0,45.0,15.0,23.0,49.0,79027,59803,53521,50772,51184,7160.95,6319.71,5473.52,5443.88,6332.49,193,(zzoo****),귀여워요,귀여워,넘,동생은,동생,데리고,omnibus,누나미워!
773874,2,0.6720377270353514,0.5422753453028539,15.0,38949,4620.1,30.0,10.0,13.0,33.0,15.0,38949,33260,30498,30519,29490,5468.400000000001,4983.4800000000005,4495.7300000000005,5486.45,4620.1,96,(zxsa****),귀여워요,고양이,귀여워,문,대학생,시절,episode,고고고
773909,2,0.5685580701474832,0.4948227009519556,13.0,30999,3529.5,79.0,26.0,23.0,20.0,13.0,30999,19661,16868,15907,15597,7263.75,4963.16,3784.86,3198.0,3529.5,217,(zzz0****),재밌어요,와,정식연재,소재는,매력이,들어갈거,story,모험가 용역 장씨
773929,2,0.4602121151164324,0.5236958377519606,8.0,11335,443.21,23.0,7.0,7.0,9.0,8.0,11335,2508,2057,1130,1256,1077.55,382.94,476.0,461.76,443.21,60,(zun0****),잘보고,화이팅,재밌게,와,이게,자전거,story,탑스피드
774115,2,0.5869100725522635,0.6139678524559915,5.0,11785,842.8000000000001,8.0,3.0,11.0,8.0,5.0,11785,6592,5905,5589,4974,1267.64,974.1,1264.56,892.4,842.8000000000001,38,(ytb9****),댓글,재밌다,거,이렇게,깨닳게보다는,깨닫게가,omnibus,마지막 소원을 이뤄주는 사무소
774342,2,0.4509631503184906,0.4370750408299885,8.0,10876,706.86,21.0,9.0,9.0,7.0,8.0,10876,5452,4882,4054,3548,1376.76,787.76,842.2400000000001,664.3000000000001,706.86,56,(zatu****),개성공단,재밌어요,넘,삼겹살,김치,비오는날,episode,식사하시라요
774485,2,0.4521380621279384,0.5748565197823049,6.0,19795,1128.68,18.0,7.0,8.0,6.0,6.0,19795,12636,11779,11370,11262,1453.36,1253.12,1262.91,1232.28,1128.68,69,(znfh****),가즈아,성별역전,가보세요,뭐야,이게,길드원,story,분신캐리
774514,2,0.5100952787620647,0.5670488698134272,14.0,26071,3001.2,35.0,19.0,10.0,21.0,14.0,26071,21613,19383,18712,18399,3775.24,3116.4,2926.36,3220.96,3001.2,106,(zntz****),공룡,귀여워,공룡이,이게,왜,가능한,story,내 어깨 위에 공룡
774701,2,0.5481294434680083,,29.0,16140,1452.36,20.0,8.0,7.0,13.0,29.0,16140,11176,9694,9249,8780,1193.75,1051.92,1013.29,1106.94,1452.36,82,(youy****),채대리,대박,기대됩니다,회사,내용이,정신없네요,story,하드오피스
774744,2,0.6160803925722118,0.4677161492271249,5.0,6894,818.1,30.0,26.0,9.0,12.0,5.0,6894,4999,4164,3769,3350,1430.55,1062.36,1030.56,1012.48,818.1,49,(yunj****),재밌어요,좋네요,전개가,썸네일,이어지는거,개신기해,story,꽃도둑
774882,2,0.6948242599254311,0.5143552436721179,12.0,23971,2665.79,17.0,7.0,10.0,6.0,12.0,23971,18912,16323,14597,12731,3584.3,3004.92,3316.5,2764.89,2665.79,51,(yumi****),귀여워요,그림체가,좋아요,뭔가,이번,화만,episode,소소한 일상기록툰
774928,2,0.6383065310235203,0.5584484800845858,36.0,67159,7441.360000000001,21.0,21.0,9.0,25.0,36.0,67159,64572,56448,54521,52201,8896.4,9594.2,6956.950000000001,6709.08,7441.360000000001,161,(yuje****),베도,축하드려요,와,뭐야,못,달마다,episode,대학교 수감기록
774959,2,0.5867053426439824,0.4434219414420065,5.0,38581,4256.39,12.0,8.0,6.0,12.0,5.0,38581,37544,36783,35982,34511,4600.44,4349.28,4428.82,4610.27,4256.39,35,(sury****),평생,글,감사합니다,뭔가,가슴이,뭉클한,episode,한 유방암 환자 이야기
775071,2,0.5402560483593893,0.5558038776861917,11.0,57657,3505.74,19.0,10.0,10.0,10.0,11.0,57657,45158,36085,34019,31138,4796.32,4197.9400000000005,3888.46,3971.39,3505.74,95,(yush****),귀여워,정식연재,ㅌ,귀여워,짧아,좀만,story,에스테리아
775146,2,0.5368396249183889,,,5831,469.91,8.0,9.0,10.0,3.0,,5831,4809,4201,3772,3297,719.18,563.03,553.27,552.16,469.91,34,(zitu****),좋아요,와,그림,죽을줄은,몰랐는데,기단이는,story,달에게서 소년에게
775195,2,0.4578228094395819,0.4558447736074525,7.0,42651,1118.72,29.0,11.0,6.0,5.0,7.0,42651,25808,21936,19958,18217,2182.63,1607.47,1315.65,1153.6,1118.72,107,(yyg1****),귀엽고,참신하고,그림체,왜,아니고,이분,story,버츄얼 이온
775207,2,0.6160803925722118,0.4306601029481209,3.0,7073,534.0899999999999,5.0,3.0,1.0,1.0,3.0,7073,4577,4138,3868,3891,745.6,615.12,503.25,533.02,534.0899999999999,13,(wo18****),재밌어요,안녕하세요,오,None,None,None,story,인류 선별 부서
775241,2,0.6143272976843671,,3.0,5365,365.8200000000001,13.0,6.0,7.0,3.0,3.0,5365,2089,1795,1653,1617,659.1899999999999,414.04,382.94,345.96,365.8200000000001,23,(yes7****),응원합니다,재밌어요,기대할게요,None,None,None,story,신군
775305,2,0.5837082772869021,,1.0,3035,203.09,6.0,4.0,2.0,1.0,1.0,3035,1588,1148,1056,1021,608.0,394.83,388.08,287.0,203.09,22,(zzyx****),다음화가,주세요,빨리,이게,도전만화라고,재미가,story,가온누리
775319,2,0.6172118876837835,0.4396068152724272,4.0,18143,645.15,6.0,7.0,4.0,6.0,4.0,18143,10575,7949,6626,5737,1131.6,839.04,770.1,729.3,645.15,29,(ytte****),오오,앗,재밌다,None,None,None,episode,목욕탕 신령님!
775483,2,0.6105856914624661,0.4812940797697621,5.0,17881,984.57,33.0,6.0,8.0,10.0,5.0,17881,10177,8044,7027,6733,1760.01,1021.44,923.91,862.33,984.57,86,(zlfk****),분량,정식연재,재밌게,나락,이게,나락락락락,story,나락
775615,2,0.617928335517744,0.5755406331230648,9.0,37839,5138.1,36.0,31.0,34.0,24.0,9.0,37839,26160,24542,21694,20166,12553.2,6794.43,6570.200000000001,5698.25,5138.1,144,(yyc3****),와,네이버는,웹툰을,뭔데,이현이라는,애,story,고량
775635,2,0.646116670632712,0.5893367432005084,22.0,20660,1831.5,17.0,12.0,7.0,10.0,22.0,20660,14893,14098,13532,12791,2617.44,2447.76,2242.76,2132.8,1831.5,81,(zuis****),축하드려요,정식연재,와,왜,이게,뭔가,story,꿈바꼭질
775741,2,0.4349168902556959,0.5487923587131645,6.0,3493,324.0,12.0,5.0,6.0,2.0,6.0,3493,1456,1384,1141,1125,363.87,343.14,375.06,313.95000000000005,324.0,15,(tk05****),와,재밌다,재밌어요,집이있었는데요,없어졌습니다,None,story,비타(VITA)
776088,2,0.4133260327917147,0.4399065391220456,2.0,12557,544.0400000000001,10.0,3.0,3.0,3.0,2.0,12557,6451,5809,5393,4771,1056.0,675.92,617.1,562.02,544.0400000000001,26,(wlwj****),왜,파이팅,개재밌다,뭐야,왜,다들,story,팔천의 독
776118,2,0.6250255521037925,0.4132956290408634,5.0,9651,613.12,9.0,3.0,3.0,2.0,5.0,9651,5973,5207,4667,4272,963.05,774.4,672.6999999999999,643.1999999999999,613.12,25,(ynki****),소재가,신선하고,앞으로,여기,왜,댓글이,story,헨젤과 마녀 그레텔
776221,2,0.518615786656473,,6.0,2516,239.98,14.0,10.0,10.0,9.0,6.0,2516,1355,1123,1204,1122,537.0,363.09,321.98,293.12,239.98,34,(ydon****),재밌다,다음화가,방구,이게뭐얔,재밌네영,방심하고있었는데,story,미스터뿡
776234,2,0.6429314487866927,,2.0,6350,355.20000000000005,6.0,2.0,2.0,6.0,2.0,6350,2879,2025,1870,1823,987.62,605.88,443.0,393.12,355.20000000000005,20,(wns4****),분위기,마녀,와,None,None,None,story,헥세
776326,2,0.4452498415771336,0.4965342932841963,13.0,10643,1018.06,26.0,22.0,14.0,5.0,13.0,10643,7968,6407,5447,5259,1578.46,1366.33,1134.6,1188.09,1018.06,63,(zzz8****),다음편,다음화,재밌네요,이게,뭐누개그로,뭔데요,story,개그용사
776362,2,0.6630920246746865,0.4840593940242302,38.0,67229,7251.920000000001,60.0,52.0,42.0,45.0,38.0,67229,72279,51861,48224,46681,7985.34,7765.7,7740.099999999999,7580.16,7251.920000000001,122,(zkrh****),감사합니다,사랑해요,노커님,뭐지,다시,음,omnibus,카오스이론
776390,2,0.6732841977901446,0.58030230241784,46.0,47129,11338.56,38.0,58.0,58.0,24.0,46.0,47129,42189,37518,32175,30731,12803.72,13431.68,13342.4,10712.71,11338.56,191,(zzag****),귀여워,응팔이,귀여워요,아어쩐지,응팔,응답하라,episode,작은 집에 사는 커다란 개
776745,2,0.6105828092496471,,7.0,16581,755.73,12.0,12.0,6.0,9.0,7.0,16581,10407,8953,8239,7184,1198.65,1136.52,945.45,880.65,755.73,37,(zjh0****),재밌어요,기다릴게요,분량도,뭔가,벌어질거,같은,story,귀신사양복점인턴생
776888,2,0.6087989045098283,0.47296108673742,6.0,5465,573.05,13.0,8.0,6.0,9.0,6.0,5465,2740,2511,2180,2301,707.16,574.19,527.31,476.18000000000006,573.05,30,(yong****),그림,넘,재밌게,None,None,None,story,별새의 여행자
776987,2,0.6831634367064161,0.4642550865211455,10.0,13013,2204.16,8.0,7.0,4.0,14.0,10.0,13013,11224,8113,9883,9089,2627.28,1946.0,1444.48,2013.1,2204.16,42,(zemm****),귀여워요,좋은,좋아하는,아직,10대라,모르겠네요,episode,soso한 보통의
777048,2,0.5650668845865823,0.5959338883700818,11.0,49112,2670.28,16.0,14.0,23.0,12.0,11.0,49112,41238,41671,38738,36463,3071.88,5215.280000000001,3347.1200000000003,2995.2,2670.28,126,(yyy0****),화이팅,재밌어요,연지,뭔가,이게,초능력,story,초능력의 도시
777292,2,0.6105981835590925,0.565531194519956,7.0,13923,824.76,17.0,9.0,5.0,5.0,7.0,13923,10496,9076,8780,7971,1311.3000000000002,1088.0800000000002,1045.31,975.12,824.76,57,(zitu****),재밌는디,주인공,와,갑자기,어째,그림체가,story,빅타이거
777710,2,0.674280672488249,0.5709849168032022,22.0,95480,4436.25,41.0,57.0,23.0,23.0,22.0,95480,86011,58233,51545,43091,5844.629999999999,6003.72,4928.8,4559.28,4436.25,184,(yuna****),그림체,와,축하드려요,부족하다뇨,저희가,부족한걸요,story,일월의 선화
777721,2,0.6222345401875264,0.4149477761611592,12.0,20039,2917.42,13.0,14.0,4.0,8.0,12.0,20039,15281,14791,14290,14119,3029.14,2922.48,2631.76,2676.98,2917.42,56,(zlfk****),항상,마루야,마루도,욕먹을,각오하고쓰는데요어렸을땐,샹명그런거,episode,마루하루
777814,2,0.4192786811032064,,1.0,1750,163.97000000000003,4.0,1.0,,1.0,1.0,1750,970,823,908,713,279.14000000000004,245.05,214.0,311.15000000000003,163.97000000000003,9,(rnjs****),긂체,개쩔고,스토리도,뭔가,단순해,주인공,story,분쇄게이트
777834,2,0.587984682383473,0.4188295645170886,5.0,8318,453.12,7.0,9.0,9.0,4.0,5.0,8318,4367,3228,2844,2485,877.02,551.25,564.8199999999999,489.24,453.12,34,(ylll****),다음화가,빨리,웹툰이,이게,도전이라고,웹툰까지,story,앙(怏)
777836,2,0.6320767338490391,0.4441824150353101,1.0,5679,328.0,15.0,9.0,5.0,14.0,1.0,5679,3753,2801,2396,2204,483.00000000000006,391.02,367.84,623.8199999999999,328.0,41,(yubu****),축하드립니다,베도,축하드려요,복붙,많아,대사랑,story,남쪽의 생존자
777988,2,0.5898566399319292,0.557034672866173,12.0,25122,1221.81,23.0,7.0,6.0,9.0,12.0,25122,13310,11027,9406,9117,2044.91,1381.65,1327.41,1320.9499999999998,1221.81,70,(yoog****),스토리,재밌어요,응원합니다,왜,알았는데,세라,story,충견
777994,2,0.5569419684663574,,5.0,16007,1009.34,20.0,5.0,4.0,3.0,5.0,16007,7879,7734,6414,6343,1695.9699999999998,1071.6,1100.84,1023.42,1009.34,45,(yyy0****),혼자,와,스토리도,뭔가,선생님,쎄하지만,story,리플렉션
778113,2,0.6518420354358775,,9.0,3877,361.1,7.0,5.0,5.0,12.0,9.0,3877,2502,2120,2083,1227,454.14,328.82,290.08,380.23,361.1,20,(zgun****),점점,보며,화이팅,일주일에,2회,연재는,episode,BBT
778157,2,0.6213073240824806,0.4712207143837595,6.0,17184,1304.1,10.0,6.0,4.0,10.0,6.0,17184,13626,12576,11117,10513,1916.37,1643.9,1495.34,1373.14,1304.1,29,(yehy****),응원할게요,끝까지,동시에,유머를,같갖춘,지성인,episode,사람 사람 사람
778170,2,0.597911021651916,0.610266840402705,6.0,24358,1393.5600000000002,12.0,6.0,11.0,5.0,6.0,24358,19695,19069,17442,18232,1648.6899999999998,1507.32,1772.84,1431.48,1393.5600000000002,50,(yume****),잘봤습니다,재밌어요,꿀잼,40번째,페이지인가,거치lt오타인가요,story,육식고
778519,2,0.6358956348273046,0.5348512008885762,15.0,17782,982.73,27.0,20.0,11.0,8.0,15.0,17782,12623,9317,8504,7512,1957.38,1441.52,1121.25,1014.42,982.73,66,(zv75****),그림체,원우,그림체도,이게,왜,거,story,세상은 그대를 중심으로
778595,2,0.675320401706952,0.479619572654143,9.0,27201,3934.27,46.0,13.0,11.0,19.0,9.0,27201,18917,17720,18629,17877,6131.8,4306.5,3926.33,5741.15,3934.27,100,(yuri****),귀여워요,도마도,넘,인스타,에서,팬이었는데,episode,낫론니 포레스트
