id,view_1,date_1,rating_1,people_1,turnfav_1,commentCount_1,reco_sum_1,reco_mean_1,unreco_sum_1,unreco_mean_1,pos_score_sum_1,pos_score_mean_1,neg_score_sum_1,neg_score_mean_1,negative_1,neutrality_1,positive_1,rate_neg_1,rate_neur_1,rate_pos_1,view_2,date_2,rating_2,people_2,turnfav_2,commentCount_2,reco_sum_2,reco_mean_2,unreco_sum_2,unreco_mean_2,pos_score_sum_2,pos_score_mean_2,neg_score_sum_2,neg_score_mean_2,negative_2,neutrality_2,positive_2,rate_neg_2,rate_neur_2,rate_pos_2,view_3,date_3,rating_3,people_3,turnfav_3,commentCount_3,reco_sum_3,reco_mean_3,unreco_sum_3,unreco_mean_3,pos_score_sum_3,pos_score_mean_3,neg_score_sum_3,neg_score_mean_3,negative_3,neutrality_3,positive_3,rate_neg_3,rate_neur_3,rate_pos_3,view_4,date_4,rating_4,people_4,turnfav_4,commentCount_4,reco_sum_4,reco_mean_4,unreco_sum_4,unreco_mean_4,pos_score_sum_4,pos_score_mean_4,neg_score_sum_4,neg_score_mean_4,negative_4,neutrality_4,positive_4,rate_neg_4,rate_neur_4,rate_pos_4,view_5,date_5,rating_5,people_5,turnfav_5,commentCount_5,reco_sum_5,reco_mean_5,unreco_sum_5,unreco_mean_5,pos_score_sum_5,pos_score_mean_5,neg_score_sum_5,neg_score_mean_5,negative_5,neutrality_5,positive_5,rate_neg_5,rate_neur_5,rate_pos_5,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,label,diff_1,diff_2,diff_3,diff_4,긍정반응점수,부정반응점수
476758,4375,2012-05-25,9.77,3423,12,595,126,0.2117647058823529,21,0.0352941176470588,528,0.8873949579831932,67,0.1126050420168067,19,241,335,0.0319327731092436,0.4050420168067227,0.5630252100840336,1597,2012-06-01,9.76,2952,8,235,55,0.2340425531914893,2,0.0085106382978723,164,0.6978723404255319,23,0.0978723404255319,9,114,112,0.0382978723404255,0.4851063829787234,0.4765957446808511,582,2012-06-09,9.77,2933,2,289,63,0.2179930795847751,5,0.0173010380622837,289,1.0,43,0.1487889273356401,16,118,155,0.0553633217993079,0.4083044982698962,0.5363321799307958,350,2012-06-16,9.8,2980,0,583,10,0.0171821305841924,6,0.0103092783505154,549,0.9432989690721648,67,0.1151202749140893,22,231,329,0.0377358490566037,0.3962264150943396,0.5643224699828473,593,2012-06-30,9.81,2912,0,571,14,0.0246478873239436,0,0.0,441,0.7764084507042254,60,0.1056338028169014,28,271,269,0.0490367775831873,0.4746059544658494,0.4711033274956217,0,0,1,0,0,1,0,1,0,0,0,0,0,1,7,8,7,14,134,49
479506,5652,2012-06-04,9.55,530,5,90,37,0.4111111111111111,22,0.2444444444444444,66,0.7333333333333333,20,0.2222222222222222,8,46,36,0.0888888888888888,0.5111111111111111,0.4,3013,2012-06-05,9.65,478,7,55,43,0.7818181818181819,6,0.109090909090909,30,0.5454545454545454,6,0.109090909090909,5,28,22,0.0909090909090909,0.509090909090909,0.4,1282,2012-06-06,9.67,511,2,94,4,0.0444444444444444,1,0.0111111111111111,89,0.9888888888888888,6,0.0666666666666666,1,35,54,0.0106382978723404,0.3723404255319149,0.574468085106383,790,2012-06-09,9.74,548,3,189,12,0.0634920634920634,4,0.0211640211640211,170,0.8994708994708994,32,0.1693121693121693,12,68,109,0.0634920634920634,0.3597883597883597,0.5767195767195767,560,2012-06-13,9.71,552,0,144,11,0.0763888888888889,1,0.0069444444444444,148,1.0277777777777777,28,0.1944444444444444,9,50,85,0.0625,0.3472222222222222,0.5902777777777778,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,4,32,28
479902,31115,2012-06-06,9.83,3672,385,326,742,2.276073619631902,65,0.1993865030674846,378,1.1595092024539877,24,0.0736196319018405,8,105,213,0.0245398773006134,0.3220858895705521,0.6533742331288344,21331,2012-06-12,9.82,3476,295,372,2420,6.505376344086022,82,0.2204301075268817,379,1.0188172043010753,30,0.0806451612903225,12,115,245,0.032258064516129,0.3091397849462365,0.6586021505376344,19478,2012-06-17,9.85,3064,282,170,850,5.029585798816568,41,0.2426035502958579,188,1.1124260355029585,12,0.0710059171597633,4,58,107,0.0235294117647058,0.3411764705882353,0.6294117647058823,19316,2012-06-29,9.86,3316,265,256,1618,6.3203125,25,0.09765625,216,0.84375,41,0.16015625,14,117,125,0.0546875,0.45703125,0.48828125,16431,2012-07-04,9.84,2551,223,237,1831,7.725738396624473,38,0.160337552742616,253,1.0675105485232068,27,0.1139240506329113,9,57,171,0.0379746835443038,0.240506329113924,0.7215189873417721,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,5,12,5,4887,434
481708,122438,2013-03-04,9.77,1511,473,178,2290,12.865168539325843,240,1.348314606741573,128,0.7191011235955056,26,0.146067415730337,17,79,82,0.095505617977528,0.4438202247191011,0.4606741573033708,107692,2013-03-28,9.76,1386,341,272,2328,8.558823529411764,228,0.8382352941176471,142,0.5220588235294118,51,0.1875,30,150,92,0.1102941176470588,0.5514705882352942,0.3382352941176471,74915,2013-04-04,9.77,1246,305,230,4019,17.473913043478262,372,1.617391304347826,111,0.4826086956521739,39,0.1695652173913043,23,146,61,0.1,0.6347826086956522,0.2652173913043478,67036,2013-04-18,9.82,1151,286,173,2640,15.260115606936417,192,1.1098265895953756,94,0.5433526011560693,34,0.1965317919075144,17,103,53,0.0982658959537572,0.5953757225433526,0.3063583815028902,66350,2013-05-12,9.79,1148,304,130,863,6.638461538461539,184,1.4153846153846157,88,0.676923076923077,21,0.1615384615384615,12,67,51,0.0923076923076923,0.5153846153846153,0.3923076923076923,0,0,1,0,0,1,1,0,0,0,0,0,0,1,24,7,14,24,3623,1865
482214,5213,2012-06-14,9.74,873,75,240,692,2.8833333333333333,43,0.1791666666666666,238,0.9916666666666668,25,0.1041666666666666,10,98,132,0.0416666666666666,0.4083333333333333,0.55,4783,2012-07-05,9.7,772,34,201,213,1.0597014925373134,66,0.3283582089552239,204,1.0149253731343284,50,0.2487562189054726,22,73,106,0.1094527363184079,0.36318407960199,0.527363184079602,2250,2012-07-18,9.62,704,34,239,253,1.0585774058577406,40,0.1673640167364016,174,0.7280334728033473,45,0.1882845188284518,25,119,95,0.104602510460251,0.497907949790795,0.3974895397489539,705,2012-08-02,9.66,660,28,213,257,1.2065727699530515,28,0.1314553990610328,201,0.943661971830986,36,0.1690140845070422,17,85,111,0.0798122065727699,0.3990610328638497,0.5211267605633803,511,2012-08-16,9.57,689,19,179,119,0.664804469273743,5,0.0279329608938547,165,0.9217877094972068,21,0.1173184357541899,6,80,93,0.0335195530726257,0.4469273743016759,0.5195530726256983,0,0,1,0,1,1,0,0,0,0,0,0,0,1,21,13,15,14,689,184
483421,10657,2012-06-18,9.81,425,48,71,43,0.6056338028169014,14,0.1971830985915492,46,0.647887323943662,20,0.2816901408450704,6,38,27,0.0845070422535211,0.5352112676056338,0.380281690140845,6865,2012-06-30,9.87,401,52,53,46,0.8679245283018868,0,0.0,38,0.7169811320754716,24,0.4528301886792453,10,23,20,0.1886792452830188,0.4339622641509434,0.3773584905660377,5557,2012-07-04,9.87,367,39,36,21,0.5833333333333334,8,0.2222222222222222,37,1.0277777777777777,4,0.1111111111111111,0,15,21,0.0,0.4166666666666667,0.5833333333333334,4877,2012-07-08,9.82,341,36,32,26,0.8125,9,0.28125,21,0.65625,9,0.28125,4,15,13,0.125,0.46875,0.40625,4594,2012-07-11,9.83,335,33,28,24,0.8571428571428571,6,0.2142857142857142,21,0.75,3,0.1071428571428571,0,15,13,0.0,0.5357142857142857,0.4642857142857143,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12,4,4,3,64,16
483819,5892,2012-06-28,9.8,489,13,76,15,0.1973684210526315,1,0.0131578947368421,100,1.3157894736842106,4,0.0526315789473684,1,19,56,0.0131578947368421,0.25,0.7368421052631579,5406,2012-07-02,9.73,560,6,117,30,0.2564102564102564,6,0.0512820512820512,128,1.094017094017094,8,0.0683760683760683,4,38,75,0.0341880341880341,0.3247863247863248,0.6410256410256411,3800,2012-07-06,9.72,492,3,176,10,0.0568181818181818,8,0.0454545454545454,126,0.7159090909090909,34,0.1931818181818181,15,78,83,0.0852272727272727,0.4431818181818182,0.4715909090909091,1858,2012-07-13,9.8,470,0,125,2,0.016,1,0.008,129,1.032,28,0.224,13,41,71,0.104,0.328,0.568,1849,2012-07-21,9.67,365,1,112,12,0.1071428571428571,9,0.0803571428571428,150,1.3392857142857142,22,0.1964285714285714,4,41,67,0.0357142857142857,0.3660714285714285,0.5982142857142857,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,7,8,35,25
487693,23499,2012-07-12,9.77,4321,47,1191,3188,2.690295358649789,547,0.4616033755274261,950,0.8016877637130801,230,0.1940928270042194,102,521,562,0.0856423173803526,0.4374475230898405,0.471872376154492,15564,2012-07-20,9.82,3827,39,507,1354,2.670611439842209,202,0.398422090729783,334,0.6587771203155819,83,0.1637080867850098,41,259,207,0.0808678500986193,0.5108481262327417,0.408284023668639,10527,2012-07-27,9.83,3579,12,288,500,1.7361111111111112,93,0.3229166666666667,171,0.59375,60,0.2083333333333333,29,150,109,0.1006944444444444,0.5208333333333334,0.3784722222222222,7231,2012-08-12,9.83,3361,12,299,425,1.4214046822742474,82,0.2742474916387959,165,0.5518394648829431,50,0.1672240802675585,21,173,105,0.0702341137123745,0.5785953177257525,0.3511705685618729,5455,2012-08-17,9.83,3362,10,414,795,1.920289855072464,52,0.1256038647342995,222,0.5362318840579711,31,0.0748792270531401,12,242,160,0.0289855072463768,0.5845410628019324,0.3864734299516908,0,0,1,0,0,1,1,0,0,0,0,0,0,1,8,7,16,5,2383,1927
489014,14409,2012-07-17,9.83,1919,235,267,796,2.981273408239701,109,0.4082397003745318,234,0.8764044943820225,50,0.1872659176029962,18,109,140,0.0674157303370786,0.4082397003745318,0.5243445692883895,13547,2012-07-18,9.84,2039,206,210,881,4.195238095238095,87,0.4142857142857143,210,1.0,34,0.1619047619047619,12,70,128,0.0571428571428571,0.3333333333333333,0.6095238095238096,11817,2012-07-19,9.85,1863,196,199,1130,5.678391959798995,124,0.6231155778894473,140,0.7035175879396985,53,0.2663316582914573,25,85,89,0.1256281407035175,0.4271356783919598,0.4472361809045226,10958,2012-07-24,9.84,1816,182,123,713,5.796747967479675,88,0.7154471544715447,85,0.6910569105691057,17,0.1382113821138211,8,60,55,0.065040650406504,0.4878048780487805,0.4471544715447154,10161,2012-07-26,9.87,1861,182,196,1117,5.698979591836735,89,0.4540816326530612,131,0.6683673469387755,23,0.1173469387755102,9,101,86,0.0459183673469387,0.5153061224489796,0.4387755102040816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1117,994
489585,22329,2012-12-28,9.86,4019,159,1415,377,0.2664310954063604,46,0.0325088339222614,806,0.5696113074204947,242,0.1710247349823321,96,844,475,0.0678445229681978,0.5964664310954063,0.3356890459363957,14741,2013-07-18,9.87,7724,176,1833,16373,8.937227074235809,1463,0.7985807860262009,1417,0.773471615720524,476,0.259825327510917,173,961,698,0.094380796508456,0.5242771412984178,0.3807965084560829,8039,2013-07-23,9.66,7971,172,2202,22945,10.420072661217077,5237,2.3782924613987286,2518,1.1435059037238873,1409,0.639872842870118,391,859,952,0.1775658492279745,0.3900999091734786,0.4323342415985468,3709,2013-07-29,9.72,7795,150,1472,12477,8.481985044187628,3477,2.363698164513936,1835,1.247450713800136,985,0.6696125084976207,254,545,672,0.1725543478260869,0.3702445652173913,0.4565217391304347,1886,2013-08-01,9.84,7637,148,883,19292,21.84824462061156,1581,1.7904869762174405,996,1.1279728199320498,315,0.3567383918459796,87,354,442,0.0985277463193658,0.4009060022650056,0.5005662514156285,0,0,1,0,0,1,0,0,0,0,0,0,0,1,202,5,6,3,38555,23412
492499,105393,2012-07-29,9.82,2193,210,166,1414,8.518072289156626,104,0.6265060240963856,233,1.4036144578313252,30,0.180722891566265,6,51,109,0.036144578313253,0.3072289156626506,0.6566265060240963,39209,2012-08-21,9.84,1946,179,109,2933,26.908256880733944,58,0.5321100917431193,90,0.8256880733944955,20,0.1834862385321101,10,52,47,0.091743119266055,0.4770642201834862,0.4311926605504587,29399,2012-09-03,9.85,1916,193,116,774,6.672413793103448,26,0.2241379310344827,190,1.637931034482759,17,0.146551724137931,3,34,79,0.0258620689655172,0.293103448275862,0.6810344827586207,26333,2012-09-15,9.88,1946,183,113,3603,31.884955752212388,69,0.6106194690265486,150,1.327433628318584,34,0.3008849557522124,10,41,62,0.0884955752212389,0.3628318584070796,0.5486725663716814,25244,2012-09-25,9.88,2064,214,134,2170,16.19402985074627,34,0.2537313432835821,219,1.6343283582089552,33,0.2462686567164179,7,39,88,0.0522388059701492,0.291044776119403,0.6567164179104478,0,0,1,0,0,0,0,1,0,1,0,0,0,1,23,13,12,10,5655,370
493200,3670,2012-08-01,9.79,811,59,129,601,4.658914728682171,42,0.3255813953488372,144,1.1162790697674418,29,0.2248062015503876,9,52,68,0.0697674418604651,0.4031007751937984,0.5271317829457365,2259,2012-08-15,9.82,705,41,55,200,3.636363636363636,14,0.2545454545454545,55,1.0,11,0.2,4,20,31,0.0727272727272727,0.3636363636363636,0.5636363636363636,1880,2012-08-29,9.84,735,45,158,1457,9.221518987341772,32,0.2025316455696202,144,0.9113924050632912,27,0.170886075949367,11,62,85,0.0696202531645569,0.3924050632911392,0.5379746835443038,1654,2012-09-12,9.86,692,43,91,729,8.010989010989011,17,0.1868131868131868,82,0.9010989010989012,18,0.1978021978021978,9,29,53,0.0989010989010989,0.3186813186813186,0.5824175824175825,1599,2012-09-26,9.86,669,39,59,381,6.457627118644068,19,0.3220338983050847,46,0.7796610169491526,13,0.2203389830508474,4,34,21,0.0677966101694915,0.576271186440678,0.3559322033898305,0,0,1,0,1,0,0,1,0,0,0,0,0,0,14,14,14,14,1912,317
496976,1286,2012-08-13,9.24,323,8,45,7,0.1555555555555555,4,0.0888888888888888,40,0.8888888888888888,4,0.0888888888888888,3,19,23,0.0666666666666666,0.4222222222222222,0.5111111111111111,1046,2012-08-20,9.37,260,2,28,2,0.0714285714285714,1,0.0357142857142857,29,1.0357142857142858,8,0.2857142857142857,1,13,14,0.0357142857142857,0.4642857142857143,0.5,578,2012-08-27,9.25,256,0,30,4,0.1333333333333333,1,0.0333333333333333,33,1.1,13,0.4333333333333333,6,6,18,0.2,0.2,0.6,267,2012-09-03,9.25,202,0,20,2,0.1,0,0.0,15,0.75,9,0.45,2,12,6,0.1,0.6,0.3,146,2012-09-10,9.32,204,1,14,3,0.2142857142857142,1,0.0714285714285714,5,0.3571428571428571,2,0.1428571428571428,1,10,3,0.0714285714285714,0.7142857142857143,0.2142857142857142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,7,7,7,9,4
497022,1324,2012-08-13,9.37,369,12,117,79,0.6752136752136753,23,0.1965811965811965,97,0.8290598290598291,16,0.1367521367521367,9,47,61,0.0769230769230769,0.4017094017094017,0.5213675213675214,945,2012-08-13,9.51,311,11,126,77,0.6111111111111112,32,0.2539682539682539,64,0.5079365079365079,22,0.1746031746031746,13,70,43,0.1031746031746031,0.5555555555555556,0.3412698412698413,609,2012-08-24,8.51,181,6,76,168,2.210526315789474,25,0.3289473684210526,23,0.3026315789473684,9,0.1184210526315789,7,55,14,0.0921052631578947,0.7236842105263158,0.1842105263157894,474,2012-08-24,7.83,133,4,30,40,1.3333333333333333,12,0.4,16,0.5333333333333333,6,0.2,3,20,7,0.1,0.6666666666666666,0.2333333333333333,564,2012-08-24,9.1,194,6,62,107,1.7258064516129032,30,0.4838709677419355,37,0.5967741935483871,28,0.4516129032258064,11,30,21,0.1774193548387097,0.4838709677419355,0.3387096774193548,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,74,77
500354,30889,2012-08-25,9.78,1313,138,124,284,2.290322580645161,7,0.0564516129032258,230,1.85483870967742,9,0.0725806451612903,1,20,103,0.0080645161290322,0.1612903225806451,0.8306451612903226,24886,2012-08-30,9.81,1283,122,99,276,2.787878787878788,17,0.1717171717171717,143,1.4444444444444444,10,0.101010101010101,2,24,73,0.0202020202020202,0.2424242424242424,0.7373737373737373,23671,2012-09-07,9.79,1248,110,83,256,3.0843373493975905,5,0.0602409638554216,116,1.3975903614457832,3,0.036144578313253,0,17,66,0.0,0.2048192771084337,0.7951807228915663,21750,2012-09-13,9.81,1270,108,109,818,7.504587155963303,22,0.2018348623853211,166,1.5229357798165135,27,0.2477064220183486,8,32,69,0.073394495412844,0.2935779816513761,0.6330275229357798,20605,2012-09-21,9.83,1382,114,226,724,3.2035398230088497,6,0.0265486725663716,436,1.9292035398230087,27,0.1194690265486725,2,48,176,0.0088495575221238,0.2123893805309734,0.7787610619469026,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,8,6,8,1267,265
500647,27808,2012-08-26,9.75,2216,123,405,1202,2.967901234567901,261,0.6444444444444445,359,0.8864197530864197,95,0.2345679012345679,33,193,179,0.0814814814814814,0.4765432098765432,0.4419753086419753,17649,2012-09-02,9.83,1919,104,111,681,6.135135135135135,85,0.7657657657657657,122,1.0990990990990992,32,0.2882882882882883,9,41,61,0.081081081081081,0.3693693693693693,0.5495495495495496,8952,2012-09-09,9.81,1769,68,122,560,4.590163934426229,79,0.6475409836065574,141,1.1557377049180328,49,0.4016393442622951,17,41,64,0.1393442622950819,0.3360655737704918,0.5245901639344263,4478,2012-09-16,9.84,1716,67,152,482,3.171052631578948,43,0.2828947368421052,225,1.480263157894737,38,0.25,10,46,96,0.0657894736842105,0.3026315789473684,0.631578947368421,2543,2012-10-23,9.83,1544,52,70,390,5.571428571428571,38,0.5428571428571428,84,1.2,10,0.1428571428571428,4,24,42,0.0571428571428571,0.3428571428571428,0.6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,7,7,37,1330,345
501869,69657,2013-03-27,9.83,2132,326,145,1574,10.855172413793104,129,0.8896551724137931,106,0.7310344827586207,21,0.1448275862068965,9,72,64,0.0620689655172413,0.496551724137931,0.4413793103448276,43118,2013-04-11,9.85,1999,254,142,1039,7.316901408450704,59,0.4154929577464789,121,0.852112676056338,11,0.0774647887323943,6,62,74,0.0422535211267605,0.4366197183098591,0.5211267605633803,33158,2013-04-19,9.85,2087,262,202,5123,25.361386138613863,108,0.5346534653465347,87,0.4306930693069307,43,0.2128712871287128,19,132,51,0.094059405940594,0.6534653465346535,0.2524752475247525,29532,2013-04-28,9.87,2150,270,356,6682,18.822535211267606,87,0.2450704225352112,268,0.7549295774647887,38,0.1070422535211267,15,166,174,0.0421348314606741,0.4662921348314606,0.4887640449438202,27585,2013-05-11,9.87,2252,288,124,3122,25.177419354838708,64,0.5161290322580645,133,1.0725806451612905,10,0.0806451612903225,2,52,70,0.0161290322580645,0.4193548387096774,0.5645161290322581,0,0,1,0,0,1,0,0,1,0,0,0,0,1,15,8,9,13,7380,433
504068,1626,2012-09-10,9.66,874,10,253,39,0.1541501976284585,9,0.0355731225296442,376,1.4861660079051384,44,0.1739130434782608,13,63,177,0.0513833992094861,0.2490118577075099,0.6996047430830039,876,2012-09-17,9.7,659,6,129,14,0.1085271317829457,6,0.0465116279069767,167,1.2945736434108528,18,0.1395348837209302,4,43,82,0.0310077519379844,0.3333333333333333,0.6356589147286822,757,2012-09-24,9.78,614,7,78,19,0.2435897435897435,0,0.0,86,1.1025641025641026,5,0.0641025641025641,3,21,54,0.0384615384615384,0.2692307692307692,0.6923076923076923,678,2012-10-01,9.81,577,3,111,31,0.2792792792792792,1,0.009009009009009,121,1.09009009009009,8,0.072072072072072,5,38,68,0.045045045045045,0.3423423423423423,0.6126126126126126,628,2012-10-08,9.71,497,2,91,19,0.2087912087912088,3,0.0329670329670329,118,1.2967032967032968,24,0.2637362637362637,5,25,61,0.0549450549450549,0.2747252747252747,0.6703296703296703,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,7,7,85,23
504245,1072,2012-09-11,9.7,342,4,66,111,1.681818181818182,1,0.0151515151515151,60,0.9090909090909092,4,0.0606060606060606,3,29,34,0.0454545454545454,0.4393939393939394,0.5151515151515151,1042,2012-09-14,9.72,363,4,97,20,0.2061855670103092,4,0.0412371134020618,100,1.0309278350515465,13,0.134020618556701,5,31,61,0.0515463917525773,0.3195876288659793,0.6288659793814433,682,2012-09-14,9.68,340,1,104,32,0.3076923076923077,1,0.0096153846153846,92,0.8846153846153846,8,0.0769230769230769,4,46,54,0.0384615384615384,0.4423076923076923,0.5192307692307693,311,2012-09-20,9.65,262,1,45,7,0.1555555555555555,9,0.2,50,1.1111111111111112,3,0.0666666666666666,0,15,30,0.0,0.3333333333333333,0.6666666666666666,163,2012-09-28,9.71,256,2,50,3,0.06,1,0.02,58,1.16,4,0.08,0,18,32,0.0,0.36,0.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,6,8,51,31
511743,13137,2012-10-17,9.71,962,144,115,756,6.573913043478261,113,0.982608695652174,81,0.7043478260869566,29,0.2521739130434782,17,54,44,0.1478260869565217,0.4695652173913043,0.3826086956521739,9001,2012-10-24,9.69,742,107,90,252,2.8,61,0.6777777777777778,68,0.7555555555555555,20,0.2222222222222222,7,42,41,0.0777777777777777,0.4666666666666667,0.4555555555555555,7587,2012-10-31,9.73,659,92,65,294,4.523076923076923,22,0.3384615384615385,49,0.7538461538461538,20,0.3076923076923077,11,23,31,0.1692307692307692,0.3538461538461538,0.4769230769230769,7035,2012-11-10,9.82,711,89,59,198,3.3559322033898304,14,0.2372881355932203,33,0.559322033898305,8,0.135593220338983,5,29,25,0.0847457627118644,0.4915254237288136,0.423728813559322,6642,2012-11-17,9.85,620,103,83,301,3.626506024096385,13,0.1566265060240964,74,0.891566265060241,2,0.0240963855421686,1,22,60,0.0120481927710843,0.2650602409638554,0.7228915662650602,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,7,10,7,828,391
513252,3895,2013-03-27,9.71,624,44,86,103,1.197674418604651,11,0.127906976744186,46,0.5348837209302325,8,0.0930232558139534,2,54,30,0.0232558139534883,0.627906976744186,0.3488372093023256,2723,2013-03-29,9.74,516,33,30,150,5.0,22,0.7333333333333333,26,0.8666666666666667,7,0.2333333333333333,4,13,13,0.1333333333333333,0.4333333333333333,0.4333333333333333,2274,2013-03-30,9.72,499,26,45,45,1.0,4,0.0888888888888888,21,0.4666666666666667,4,0.0888888888888888,3,26,16,0.0666666666666666,0.5777777777777777,0.3555555555555555,1954,2013-03-31,9.8,388,28,27,93,3.4444444444444446,19,0.7037037037037037,21,0.7777777777777778,4,0.1481481481481481,2,8,17,0.074074074074074,0.2962962962962963,0.6296296296296297,1748,2013-04-02,9.7,373,27,24,78,3.25,13,0.5416666666666666,10,0.4166666666666667,2,0.0833333333333333,0,16,8,0.0,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,246,67
515626,45963,2014-12-30,9.86,827,446,90,1062,11.8,218,2.422222222222222,97,1.0777777777777775,6,0.0666666666666666,4,24,62,0.0444444444444444,0.2666666666666666,0.6888888888888889,38128,2014-12-31,9.9,774,386,113,1971,17.442477876106196,199,1.761061946902655,77,0.6814159292035398,13,0.1150442477876106,5,60,48,0.0442477876106194,0.5309734513274337,0.4247787610619469,33350,2015-01-02,9.86,710,358,86,812,9.44186046511628,166,1.930232558139535,58,0.6744186046511628,10,0.1162790697674418,4,44,38,0.0465116279069767,0.5116279069767442,0.4418604651162791,29079,2015-01-05,9.84,697,384,116,3708,31.96551724137931,397,3.4224137931034484,46,0.396551724137931,22,0.1896551724137931,17,67,32,0.146551724137931,0.5775862068965517,0.2758620689655172,26856,2015-01-06,9.76,615,324,70,1932,27.6,105,1.5,30,0.4285714285714285,13,0.1857142857142857,7,40,23,0.1,0.5714285714285714,0.3285714285714285,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,1,3408,1431
516775,850,2013-02-05,9.85,2149,1,477,5,0.010482180293501,0,0.0,448,0.939203354297694,59,0.1236897274633123,20,197,260,0.0419287211740041,0.4129979035639413,0.5450733752620545,539,2013-02-12,9.84,1707,3,233,1,0.0042918454935622,2,0.0085836909871244,288,1.2360515021459229,37,0.1587982832618025,10,84,139,0.0429184549356223,0.3605150214592275,0.5965665236051502,158,2013-02-22,9.86,1445,0,224,0,0.0,0,0.0,230,1.0267857142857142,43,0.1919642857142857,15,82,127,0.0669642857142857,0.3660714285714285,0.5669642857142857,93,2013-03-01,9.88,1326,1,142,2,0.0140845070422535,0,0.0,169,1.1901408450704225,15,0.1056338028169014,7,40,95,0.0492957746478873,0.2816901408450704,0.6690140845070423,88,2013-03-10,9.87,1310,0,209,0,0.0,1,0.0047846889952153,239,1.1435406698564594,26,0.124401913875598,6,68,135,0.0287081339712918,0.3253588516746411,0.645933014354067,0,0,1,0,0,1,0,1,0,0,0,0,0,1,7,10,7,9,6,3
517656,15110,2012-11-14,9.76,1154,15,200,647,3.235,88,0.44,104,0.52,24,0.12,12,117,71,0.06,0.585,0.355,6380,2012-11-21,9.81,1097,16,156,498,3.1923076923076925,19,0.1217948717948717,81,0.5192307692307693,20,0.1282051282051282,11,88,57,0.0705128205128205,0.5641025641025641,0.3653846153846153,1982,2012-11-28,9.83,1069,3,79,302,3.8227848101265822,15,0.189873417721519,47,0.5949367088607594,15,0.189873417721519,5,46,28,0.0632911392405063,0.5822784810126582,0.3544303797468354,2829,2012-12-05,9.84,1069,4,105,439,4.180952380952381,15,0.1428571428571428,46,0.4380952380952381,15,0.1428571428571428,8,66,31,0.0761904761904762,0.6285714285714286,0.2952380952380952,1129,2012-12-12,9.88,1048,5,121,356,2.9421487603305785,19,0.1570247933884297,67,0.5537190082644629,15,0.1239669421487603,7,69,45,0.0578512396694214,0.5702479338842975,0.371900826446281,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,630,195
518430,7925,2012-11-18,9.83,878,99,158,932,5.89873417721519,23,0.1455696202531645,134,0.8481012658227848,26,0.1645569620253164,13,61,84,0.0822784810126582,0.3860759493670886,0.5316455696202531,2701,2012-11-18,9.84,741,135,97,538,5.546391752577319,12,0.1237113402061855,74,0.7628865979381443,9,0.0927835051546391,6,43,48,0.0618556701030927,0.4432989690721649,0.4948453608247423,1348,2012-11-25,9.79,694,30,126,1094,8.682539682539682,10,0.0793650793650793,127,1.007936507936508,22,0.1746031746031746,6,37,83,0.0476190476190476,0.2936507936507936,0.6587301587301587,922,2012-12-09,9.76,743,21,220,927,4.213636363636364,22,0.1,244,1.1090909090909091,30,0.1363636363636363,8,50,162,0.0363636363636363,0.2272727272727272,0.7363636363636363,773,2013-04-18,9.81,662,26,80,306,3.825,21,0.2625,100,1.25,11,0.1375,2,21,57,0.025,0.2625,0.7125,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,7,14,130,1218,468
